一般,私立,馬偕醫學院,720601,護理學系,87.5,1
一般,公立,國立臺灣大學,720601,護理學系,95.74,1
一般,公立,國立成功大學,720601,護理學系,85.37,1
一般,公立,國立陽明大學,720601,護理學系,81.82,1
技職,公立,國立臺北護理健康大學,720601,護理系,97.5,1
一般,公立,國立金門大學,720601,護理學系,100,1
技職,公立,國立臺中科技大學,720601,護理系,100,1
一般,私立,輔仁大學,720601,護理學系,96,1
一般,私立,長庚大學,720601,護理學系,92.23,1
一般,私立,大葉大學,720601,護理學系,98,1
一般,私立,義守大學,720601,護理學系,89.29,1
一般,私立,高雄醫學大學,720601,護理學系,90,1
一般,私立,慈濟大學,720601,護理學系,97.92,1
一般,私立,臺北醫學大學,720601,護理學系,91.38,1
一般,私立,中山醫學大學,720601,護理學系,90,1
技職,私立,輔英科技大學,720601,護理系,100,1
一般,私立,長榮大學,720601,護理學系,93.1,1
技職,私立,弘光科技大學,720601,護理系,97.69,1
一般,私立,中國醫藥大學,720601,護理學系,98.57,1
技職,私立,大仁科技大學,720601,護理系,67.06,1
技職,私立,中華醫事科技大學,720601,護理系,97.14,1
技職,私立,中臺科技大學,720601,護理系,89.41,1
一般,私立,亞洲大學,720601,護理學系,96,1
技職,私立,元培醫事科技大學,720601,護理系,96.08,1
技職,私立,慈濟科技大學,720601,護理系,91.11,1
技職,私立,經國管理暨健康學院,720601,護理系,92.73,1
技職,私立,美和科技大學,720601,護理系,95,1
技職,私立,長庚科技大學,720601,護理系,97.34,1
一般,公立,國立金門大學,720607,長期照護學系,89.47,1
一般,私立,康寧大學,720609,健康照護管理學系,45.88,1
一般,私立,輔仁大學,720613,呼吸治療學系,94.44,1
一般,私立,長庚大學,720613,呼吸治療學系,88.37,1
一般,私立,高雄醫學大學,720613,呼吸治療學系,94,1
一般,私立,臺北醫學大學,720613,呼吸治療學系,86.67,1
技職,私立,中華醫事科技大學,720620,長期照顧系,62.79,1
